rawMax;rawMin;rawAve;rawDev;rawVar;fitMax;fitMin;fitAve
5763.43;3346.76;4223.42;736.82;542910.92;5068.11;3742.58;4223.42
5924.22;3346.76;4154.17;752.00;565511.38;4985.01;3775.19;4154.17
7055.70;3346.76;4095.17;800.35;640554.94;4914.21;3888.12;4095.17
6852.28;3346.76;4219.27;645.88;417157.46;5063.13;3939.64;4219.27
6369.70;3346.76;4312.48;793.46;629576.80;5174.98;3907.60;4312.48
6541.75;3346.76;4100.11;698.64;488097.88;4920.13;3847.10;4100.11
6413.25;3346.76;4237.75;678.70;460634.18;5085.30;3890.63;4237.75
6190.10;3346.76;4226.61;738.73;545720.45;5071.93;3847.82;4226.61
5723.53;3346.76;4214.59;688.61;474187.87;5057.51;3729.81;4214.59
5754.09;3346.76;4219.08;694.79;482737.33;5062.90;3739.56;4219.08
5716.16;3346.76;4174.83;638.24;407354.87;5009.80;3726.25;4174.83
6159.25;3346.76;4188.45;737.94;544561.75;5026.14;3830.69;4188.45
6007.92;3346.76;4257.51;744.67;554535.67;5109.01;3814.47;4257.51
7456.48;3346.76;4164.66;783.98;614619.00;4997.59;3957.71;4164.66
7165.30;3346.76;4106.35;745.62;555944.21;4927.63;3902.42;4106.35
5865.17;3346.76;4203.01;754.49;569249.81;5043.62;3769.98;4203.01
6139.55;3346.76;4122.93;717.50;514805.57;4947.52;3805.56;4122.93
5572.31;3346.76;4099.15;717.94;515436.12;4918.98;3680.44;4099.15
5918.91;3346.76;4215.36;661.64;437765.75;5058.43;3785.50;4215.36
6323.86;3346.76;4226.77;675.98;456946.71;5072.13;3872.03;4226.77
6865.86;3346.76;4229.21;786.45;618496.55;5075.05;3946.12;4229.21
5811.18;3346.76;4206.65;753.29;567438.68;5047.98;3755.77;4206.65
6087.50;3346.76;4129.45;732.99;537267.35;4955.33;3799.32;4129.45
6358.21;3346.76;4155.25;750.31;562961.64;4986.29;3850.25;4155.25
6440.16;3346.76;4233.76;721.05;519914.58;5080.51;3893.36;4233.76
6008.43;3346.76;4160.42;679.83;462162.48;4992.51;3794.06;4160.42
6997.16;3346.76;4350.37;789.74;623695.58;5220.44;4020.45;4350.37
7602.98;3346.76;4207.00;810.67;657184.52;5048.41;3993.87;4207.00
6683.15;3346.76;4201.61;747.94;559417.10;5041.94;3912.14;4201.61
6913.52;3346.76;4183.25;712.27;507335.07;5019.90;3926.92;4183.25
6223.20;3346.76;4353.41;689.14;474907.49;5224.09;3884.66;4353.41
6264.70;3346.76;4146.78;724.60;525046.48;4976.14;3833.50;4146.78
6128.40;3346.76;4172.56;752.36;566047.66;5007.07;3820.21;4172.56
6622.41;3346.76;4292.59;727.25;528890.35;5151.11;3944.06;4292.59
6461.79;3346.76;4303.43;743.99;553524.28;5164.12;3921.94;4303.43
6034.67;3346.76;4245.07;684.29;468254.09;5094.08;3818.90;4245.07
5820.03;3346.76;4085.50;697.87;487023.30;4902.60;3737.50;4085.50
7172.37;3346.76;4216.02;787.40;620004.55;5059.22;3968.09;4216.02
6246.71;3346.76;4246.68;753.38;567577.13;5096.01;3864.52;4246.68
5459.56;3346.76;4128.55;625.68;391480.66;4954.26;3643.56;4128.55
6275.37;3346.76;4288.23;723.80;523885.64;5145.87;3881.89;4288.23
6274.20;3346.76;4364.58;782.04;611583.57;5237.49;3899.32;4364.58
6906.47;3346.76;4153.51;686.58;471397.61;4984.21;3910.08;4153.51
5779.81;3346.76;4090.34;631.43;398707.74;4908.40;3730.29;4090.34
6910.05;3346.76;4292.88;763.05;582238.41;5151.46;3982.50;4292.88
5781.95;3346.76;4171.14;666.44;444145.74;5005.36;3744.20;4171.14
5818.06;3346.76;4110.93;601.39;361674.36;4933.11;3742.89;4110.93
7469.49;3346.76;4240.51;780.80;609655.11;5088.61;4005.76;4240.51
6586.98;3346.76;4204.24;733.52;538052.95;5045.08;3901.64;4204.24
6955.70;3346.76;4266.22;720.84;519605.61;5119.46;3974.52;4266.22
6466.16;3346.76;4200.29;726.76;528180.90;5040.35;3883.85;4200.29
6024.86;3346.76;4221.65;694.09;481756.26;5065.99;3812.00;4221.65
6915.95;3346.76;4200.89;804.67;647491.26;5041.07;3936.58;4200.89
6414.10;3346.76;4102.87;728.02;530010.24;4923.44;3834.42;4102.87
5648.92;3346.76;4234.14;662.51;438921.29;5080.97;3702.99;4234.14
6115.96;3346.76;4277.79;729.93;532799.94;5133.35;3844.45;4277.79
6466.58;3346.76;4084.15;688.29;473745.78;4900.98;3831.33;4084.15
5935.40;3346.76;3967.69;739.55;546932.70;4761.23;3717.28;3967.69
7447.66;3346.76;4243.88;830.63;689953.99;5092.65;4006.21;4243.88
6464.43;3346.76;4401.08;718.09;515652.24;5281.29;3951.31;4401.08
6273.63;3346.76;4298.58;768.39;590421.66;5158.29;3884.26;4298.58
5922.64;3346.76;4242.63;736.95;543101.32;5091.16;3790.15;4242.63
7069.06;3346.76;4224.99;738.80;545824.20;5069.99;3964.06;4224.99
6554.73;3346.76;4228.42;817.88;668920.05;5074.11;3907.91;4228.42
6121.64;3346.76;4324.63;719.63;517874.29;5189.56;3853.97;4324.63
5923.00;3346.76;4277.46;758.92;575952.99;5132.95;3793.60;4277.46
5567.61;3346.76;4152.22;699.78;489696.83;4982.67;3679.64;4152.22
5650.68;3346.76;4279.88;674.82;455377.20;5135.86;3697.21;4279.88
5823.33;3346.76;4131.01;716.16;512881.90;4957.21;3748.14;4131.01
6468.67;3346.76;3984.64;757.21;573365.22;4781.57;3780.00;3984.64
6261.16;3346.76;4366.77;704.70;496605.39;5240.13;3896.53;4366.77
6750.84;3346.76;4123.05;741.92;550451.27;4947.66;3879.45;4123.05
5763.08;3346.76;4178.69;694.78;482721.09;5014.43;3739.86;4178.69
5935.31;3346.76;4219.87;665.31;442641.27;5063.85;3790.31;4219.87
5900.42;3346.76;4198.32;753.77;568163.05;5037.99;3778.24;4198.32
6200.98;3346.76;4222.50;660.35;436060.01;5067.00;3848.70;4222.50
6658.92;3346.76;4099.20;733.02;537318.12;4919.04;3858.21;4099.20
6525.04;3346.76;4200.40;773.89;598913.05;5040.47;3891.91;4200.40
6061.59;3346.76;4203.30;712.39;507504.50;5043.96;3815.82;4203.30
6048.18;3346.76;4215.66;727.24;528880.09;5058.79;3815.88;4215.66
7311.24;3346.76;4374.47;776.21;602504.71;5249.37;4068.31;4374.47
7990.52;5161.80;6828.98;690.18;476351.32;8194.77;4868.63;6828.98
7020.63;4659.15;5752.28;517.39;267694.05;6902.74;4760.76;5752.28
7000.67;4580.41;5445.26;599.28;359137.04;6534.32;4839.71;5445.26
7553.43;4215.95;5503.36;580.32;336771.63;6604.03;4812.15;5503.36
7382.34;3914.38;5499.49;679.09;461157.79;6599.38;4573.52;5499.49
6447.14;3914.38;4703.71;712.37;507476.80;5644.46;4277.79;4703.71
6734.16;3914.38;4691.91;653.06;426484.38;5630.29;4334.65;4691.91
6986.81;3914.38;4698.48;758.57;575425.67;5638.18;4376.49;4698.48
6401.13;3914.38;4612.27;664.84;442010.53;5534.73;4252.39;4612.27
6284.91;3914.38;4503.87;623.38;388597.16;5404.65;4205.73;4503.87
6993.54;3914.38;4770.70;690.58;476900.84;5724.84;4403.13;4770.70
5932.34;3914.38;4620.97;592.11;350594.35;5545.16;4123.00;4620.97
6491.69;3914.38;4569.11;603.63;364363.28;5482.93;4257.91;4569.11
6622.70;3914.38;4602.26;665.22;442512.55;5522.71;4288.88;4602.26
6700.19;3914.38;4836.47;643.82;414502.55;5803.77;4357.89;4836.47
6092.52;3914.38;4583.68;615.92;379354.41;5500.42;4177.03;4583.68
6898.63;3914.38;4830.41;659.14;434459.68;5796.50;4402.53;4830.41
6998.03;3914.38;4803.51;776.83;603465.01;5764.21;4414.27;4803.51
6954.95;3914.38;4676.43;700.65;490906.67;5611.72;4363.62;4676.43
6633.78;3914.38;4805.72;650.13;422670.29;5766.87;4337.08;4805.72
6056.90;3741.70;4672.07;657.28;432012.54;5606.48;4044.31;4672.07
6032.50;3741.70;4771.00;638.30;407421.05;5725.20;3992.44;4771.00
5825.69;3741.70;4516.14;669.78;448601.83;5419.37;3981.99;4516.14
6346.02;3741.70;4462.13;673.00;452934.12;5354.55;4120.85;4462.13
7451.34;3741.70;4341.03;707.64;500754.64;5209.24;4173.74;4341.03
6924.81;3715.16;4358.70;723.02;522752.55;5230.44;4140.08;4358.70
6211.75;3715.16;4386.79;579.64;335984.73;5264.14;4063.90;4386.79
6471.35;3715.16;4645.30;741.53;549873.39;5574.36;4172.06;4645.30
5981.07;3715.16;4653.03;651.04;423851.11;5583.63;3995.83;4653.03
6140.67;3715.16;4568.95;638.80;408066.09;5482.74;4072.56;4568.95
6374.90;3715.16;4597.60;795.13;632233.76;5517.12;4141.05;4597.60
6306.19;3715.16;4689.65;670.72;449871.26;5627.58;4124.24;4689.65
6550.06;3715.16;4613.20;699.67;489539.55;5535.84;4185.41;4613.20
7103.52;3715.16;4344.07;679.86;462212.96;5212.89;4146.06;4344.07
6540.52;3715.16;4459.85;719.05;517026.27;5351.82;4140.61;4459.85
6263.73;3715.16;4338.76;621.20;385889.07;5206.51;4057.65;4338.76
6047.98;3715.16;4301.22;596.82;356189.75;5161.47;4012.60;4301.22
7275.28;3715.16;4639.66;626.70;392750.97;5567.59;4314.17;4639.66
6784.78;3715.16;4595.49;760.53;578411.50;5514.59;4225.92;4595.49
6797.91;3715.16;4579.33;663.95;440829.74;5495.20;4222.59;4579.33
5715.84;3715.16;4428.73;600.39;360472.72;5314.48;3937.68;4428.73
6674.79;3715.16;4542.60;633.18;400914.17;5451.12;4190.03;4542.60
6501.54;3715.16;4461.94;690.04;476154.73;5354.32;4135.20;4461.94
6841.67;3715.16;4469.89;738.65;545601.08;5363.87;4185.42;4469.89
6922.14;3715.16;4436.77;748.71;560568.09;5324.13;4179.13;4436.77
5733.55;3715.16;4363.48;640.23;409897.86;5236.17;3950.52;4363.48
6817.33;3715.16;4545.41;694.74;482664.16;5454.49;4213.20;4545.41
6918.74;3715.16;4586.25;682.80;466219.62;5503.49;4243.69;4586.25
6313.01;3715.16;4309.47;613.35;376193.62;5171.36;4053.81;4309.47
6301.05;3715.16;4633.23;690.60;476927.71;5559.87;4123.15;4633.23
6340.14;3715.16;4438.12;672.25;451915.28;5325.75;4100.73;4438.12
7158.05;3715.16;4626.05;778.51;606079.73;5551.26;4293.21;4626.05
5948.20;3715.16;4346.94;588.97;346882.30;5216.33;4003.92;4346.94
7361.62;3715.16;4649.25;754.27;568919.98;5579.10;4329.03;4649.25
7354.26;3715.16;4616.02;715.32;511688.48;5539.23;4312.29;4616.02
6702.71;3715.16;4696.66;746.42;557141.64;5635.99;4237.07;4696.66
6828.24;3711.11;4564.97;744.01;553549.13;5477.96;4220.52;4564.97
6404.33;3711.11;4689.13;651.19;424042.37;5626.95;4154.37;4689.13
5691.13;3711.11;4407.01;603.52;364230.70;5288.41;3929.35;4407.01
6174.67;3711.11;4446.87;688.21;473637.43;5336.24;4068.14;4446.87
6362.21;3711.11;4392.92;632.78;400409.23;5271.50;4088.73;4392.92
5849.07;3711.11;4474.38;613.42;376282.82;5369.25;3977.52;4474.38
6137.18;3711.11;4510.05;663.68;440466.90;5412.07;4067.15;4510.05
7040.96;3711.11;4467.12;744.18;553799.52;5360.54;4204.69;4467.12
6129.77;3711.11;4429.00;697.56;486594.43;5314.79;4055.10;4429.00
6408.81;3711.11;4282.62;638.95;408255.42;5139.14;4052.39;4282.62
6224.00;3711.11;4305.62;605.11;366159.72;5166.75;4038.76;4305.62
7111.68;3711.11;4522.98;761.51;579892.02;5427.57;4239.28;4522.98
5938.40;3711.11;4434.72;683.98;467825.29;5321.67;4007.90;4434.72
5836.15;3711.11;4358.96;615.06;378294.20;5230.76;3976.62;4358.96
5961.55;3711.11;4359.75;605.15;366207.33;5231.70;4006.66;4359.75
5982.33;3711.11;4404.91;611.94;374467.78;5285.89;4017.42;4404.91
6883.35;3711.11;4468.47;764.38;584273.75;5362.16;4188.19;4468.47
6355.08;3711.11;4445.31;675.87;456799.20;5334.37;4103.51;4445.31
6465.34;3609.46;4350.63;622.85;387946.92;5220.76;4045.67;4350.63
6203.50;3609.46;4166.92;656.80;431388.78;5000.31;3938.81;4166.92
5471.43;3609.46;4100.73;579.72;336076.57;4920.87;3806.79;4100.73
6128.03;3609.46;4304.69;689.24;475052.76;5165.63;3976.42;4304.69
5968.30;3609.46;4145.07;554.21;307147.12;4974.09;3901.53;4145.07
6086.04;3609.46;4281.77;694.52;482355.78;5138.12;3962.68;4281.77
6235.20;3609.46;4163.24;675.09;455742.96;4995.89;3940.70;4163.24
7421.06;3609.46;4319.20;790.77;625323.33;5183.04;4121.55;4319.20
6898.60;3609.46;4281.60;713.71;509377.55;5137.92;4061.67;4281.60
6125.27;3609.46;4175.54;625.33;391040.47;5010.65;3933.08;4175.54
6696.06;3609.46;4223.29;684.07;467956.64;5067.95;4013.62;4223.29
7109.86;3609.46;4379.82;833.77;695174.43;5255.78;4132.64;4379.82
5978.76;3609.46;4254.25;633.55;401382.12;5105.10;3936.12;4254.25
6023.96;3609.46;4289.55;629.48;396240.63;5147.46;3953.15;4289.55
6294.26;3609.46;4288.87;702.52;493529.69;5146.64;3998.26;4288.87
6514.47;3609.46;4359.21;706.49;499121.68;5231.05;4055.92;4359.21
7019.45;3609.46;4190.91;708.54;502026.41;5029.09;4018.61;4190.91
6029.22;3609.46;4241.41;705.85;498227.90;5089.69;3941.56;4241.41
6859.26;3609.46;4229.54;718.31;515969.10;5075.45;4030.08;4229.54
7081.25;3609.46;4339.07;729.80;532608.66;5206.89;4108.17;4339.07
6371.10;3609.46;4286.40;709.93;504000.67;5143.68;4008.03;4286.40
7208.59;3609.46;4339.62;780.36;608954.90;5207.54;4118.73;4339.62
6485.73;3609.46;4327.95;691.46;478115.39;5193.54;4039.73;4327.95
6435.25;3609.46;4145.00;648.27;420251.04;4974.00;3951.15;4145.00
5978.76;3609.46;4214.89;608.14;369829.38;5057.86;3925.55;4214.89
6365.47;3609.46;4342.00;664.15;441099.22;5210.40;4027.62;4342.00
6290.35;3609.46;4226.51;679.05;461105.49;5071.81;3973.78;4226.51
6543.65;3609.46;4205.59;703.92;495508.04;5046.70;3991.13;4205.59
5790.53;3609.46;4160.01;597.38;356864.85;4992.01;3879.08;4160.01
7394.71;3609.46;4240.07;719.16;517189.52;5088.08;4070.55;4240.07
6480.98;3609.46;4344.03;695.23;483344.69;5212.84;4045.38;4344.03
6115.83;3609.46;4276.87;695.58;483827.84;5132.25;3966.44;4276.87
6320.19;3609.46;4329.34;702.02;492827.17;5195.20;4016.25;4329.34
6381.71;3609.46;4372.78;735.88;541524.85;5247.34;4040.48;4372.78
6514.61;3609.46;4231.97;701.88;492631.25;5078.37;4001.15;4231.97
5837.82;3609.46;4270.23;606.52;367862.34;5124.28;3910.23;4270.23
7154.37;3609.46;4355.23;806.48;650416.39;5226.28;4123.16;4355.23
7045.00;3609.46;4443.37;789.34;623050.12;5332.05;4158.52;4443.37
6159.52;3609.46;4336.11;734.45;539419.76;5203.33;3990.51;4336.11
6738.68;3609.46;4324.01;756.72;572629.90;5188.82;4068.10;4324.01
6119.39;3609.46;4183.19;602.64;363176.05;5019.83;3935.28;4183.19
6600.21;3609.46;4284.33;689.35;475210.28;5141.20;4034.63;4284.33
5777.58;3609.46;4253.32;671.85;451387.60;5103.99;3894.00;4253.32
5967.79;3609.46;4231.56;625.40;391123.75;5077.87;3928.32;4231.56
5927.85;3609.46;4278.61;670.40;449434.00;5134.33;3931.42;4278.61
6890.51;3609.46;4231.47;724.76;525276.30;5077.76;4033.50;4231.47
6217.06;3609.46;4301.67;727.93;529886.63;5162.00;3990.75;4301.67
6923.93;3609.46;4344.18;690.80;477197.95;5213.02;4096.74;4344.18
5967.70;3609.46;4230.63;653.28;426768.46;5076.76;3928.06;4230.63
7141.85;3609.46;4206.41;688.68;474277.58;5047.69;4035.33;4206.41
6552.53;3609.46;4289.84;631.21;398425.80;5147.81;4031.85;4289.84
6060.00;3609.46;4245.53;679.59;461837.21;5094.63;3947.87;4245.53
5736.09;3609.46;4181.63;627.15;393313.06;5017.96;3873.80;4181.63
6460.00;3609.46;4421.44;732.44;536465.98;5305.73;4069.22;4421.44
6235.64;3609.46;4243.93;616.18;379681.46;5092.72;3973.55;4243.93
6788.92;3609.46;4339.38;703.24;494543.47;5207.25;4080.77;4339.38
5995.77;3609.46;4251.17;653.43;426972.85;5101.40;3938.43;4251.17
6460.85;3609.46;4233.13;598.07;357684.02;5079.75;3996.11;4233.13
6088.96;3609.46;4251.41;630.29;397264.15;5101.70;3954.37;4251.41
6806.04;3609.46;4329.92;746.14;556723.66;5195.91;4077.95;4329.92
7572.18;3609.46;4374.68;705.19;497298.53;5249.62;4165.30;4374.68
5948.77;3609.46;4407.35;699.18;488859.57;5288.82;3951.07;4407.35
6581.47;3609.46;4143.78;676.36;457462.60;4972.53;3962.12;4143.78
6044.33;3609.46;4231.21;637.74;406712.50;5077.45;3941.02;4231.21
6658.06;3609.46;4213.16;647.64;419442.57;5055.80;4005.10;4213.16
6474.93;3609.46;4323.30;782.73;612660.12;5187.96;4036.44;4323.30
6372.11;3609.46;4395.82;775.59;601543.50;5274.99;4046.01;4395.82
7059.03;3609.46;4336.43;763.00;582171.67;5203.72;4104.86;4336.43
6345.37;3609.46;4312.81;712.47;507610.06;5175.37;4014.33;4312.81
7098.72;3609.46;4373.77;746.76;557654.16;5248.52;4128.41;4373.77
6618.02;3609.46;4262.16;715.35;511730.50;5114.59;4025.99;4262.16
7585.92;3609.46;4317.22;720.76;519497.92;5180.66;4130.26;4317.22
5958.41;3609.46;4202.50;615.82;379238.07;5042.99;3918.63;4202.50
7244.60;3609.46;4200.24;722.22;521601.58;5040.29;4037.23;4200.24
6439.13;3609.46;4414.37;723.21;523038.67;5297.25;4063.40;4414.37
6948.17;3609.46;4375.10;734.49;539471.90;5250.12;4114.73;4375.10
7083.28;3609.46;4395.13;783.02;613120.22;5274.16;4138.22;4395.13
6355.57;3609.46;4294.77;728.47;530666.31;5153.72;4009.13;4294.77
6843.96;3609.46;4163.68;655.00;429022.95;4996.42;3991.49;4163.68
6791.85;3609.46;4362.94;742.75;551683.03;5235.52;4092.25;4362.94
6361.83;3609.46;4296.76;628.45;394949.74;5156.11;4010.75;4296.76
6480.45;3609.46;4162.47;686.75;471625.70;4994.97;3963.86;4162.47
6261.61;3609.46;4257.50;682.86;466295.62;5108.99;3982.16;4257.50
7108.81;3609.46;4224.66;721.45;520496.06;5069.59;4044.43;4224.66
6840.84;3609.46;4188.40;680.91;463633.93;5026.08;4005.57;4188.40
5956.79;3609.46;4251.13;676.18;457216.60;5101.35;3931.28;4251.13
5984.77;3609.46;4295.95;658.87;434111.23;5155.14;3946.70;4295.95
6539.77;3609.46;4173.32;653.73;427361.00;5007.99;3974.45;4173.32
6092.86;3609.46;4370.04;636.07;404580.74;5244.04;3984.19;4370.04
6141.27;3609.46;4308.91;720.53;519158.31;5170.70;3979.95;4308.91
7033.64;3609.46;4208.34;717.78;515200.96;5050.01;4029.93;4208.34
6540.54;3609.46;4310.26;690.65;476998.39;5172.31;4039.39;4310.26
6044.65;3609.46;4172.65;631.39;398651.16;5007.18;3921.59;4172.65
6080.77;3502.01;4432.72;726.46;527749.75;5319.26;3932.06;4432.72
6991.54;3502.01;4478.01;696.20;484700.45;5373.62;4130.25;4478.01
6793.17;3502.01;4459.82;733.86;538556.83;5351.79;4093.68;4459.82
6817.39;3502.01;4349.12;735.21;540528.82;5218.95;4050.60;4349.12
6546.79;3502.01;4406.59;747.27;558414.77;5287.91;4034.09;4406.59
6187.88;3448.39;4458.67;768.92;591240.91;5350.40;3937.68;4458.67
6668.71;3448.39;4360.76;776.71;603274.84;5232.91;4015.98;4360.76
6844.23;3448.39;4374.14;808.82;654188.23;5248.97;4046.27;4374.14
5838.17;3448.39;4340.15;691.82;478620.67;5208.18;3823.42;4340.15
5781.10;3448.39;4158.17;704.84;496802.91;4989.80;3794.46;4158.17
5877.02;3448.39;4216.58;745.41;555637.88;5059.90;3826.42;4216.58
6167.52;3448.39;4269.70;697.19;486072.48;5123.64;3900.14;4269.70
6407.56;3448.39;4452.32;846.94;717307.01;5342.78;3995.10;4452.32
5937.70;3448.39;4197.11;741.61;549986.44;5036.54;3836.03;4197.11
6748.42;3448.39;4287.38;829.19;687550.12;5144.85;3995.06;4287.38
6017.00;3448.39;4405.77;611.04;373372.94;5286.93;3882.19;4405.77
6911.29;3448.39;4280.02;857.44;735203.88;5136.02;4009.47;4280.02
6311.56;3448.39;4412.06;784.76;615853.86;5294.48;3964.39;4412.06
6014.54;3448.39;4289.67;659.14;434462.99;5147.61;3871.23;4289.67
7189.56;3448.39;4372.60;789.58;623441.55;5247.12;4085.68;4372.60
5994.16;3448.39;4363.64;706.55;499216.21;5236.37;3873.75;4363.64
7081.60;3448.39;4345.92;761.52;579911.85;5215.10;4060.75;4345.92
6499.35;3448.39;4204.57;768.13;590017.01;5045.48;3927.47;4204.57
5981.39;3448.39;4141.60;696.49;485094.10;4969.92;3829.50;4141.60
6253.39;3448.39;4204.02;751.72;565077.62;5044.82;3894.00;4204.02
5505.03;3448.39;4208.99;688.03;473387.09;5050.79;3714.97;4208.99
6538.63;3448.39;4384.06;814.92;664099.21;5260.87;4003.28;4384.06
6346.69;3448.39;4365.35;741.06;549163.59;5238.41;3961.29;4365.35
5795.44;3448.39;4254.96;706.08;498553.31;5105.95;3809.39;4254.96
6589.44;3448.39;4386.88;754.19;568808.44;5264.25;4013.04;4386.88
6624.20;3448.39;4424.82;727.88;529808.36;5309.79;4031.93;4424.82
6971.50;3448.39;4330.41;688.82;474468.69;5196.49;4041.17;4330.41
6690.27;3448.39;4357.60;676.54;457711.32;5229.12;4017.90;4357.60
5751.84;3448.39;4381.03;695.40;483586.83;5257.24;3784.89;4381.03
6367.35;3448.39;4240.54;751.84;565266.04;5088.65;3924.65;4240.54
6008.62;3448.39;4240.46;711.54;506288.71;5088.55;3860.54;4240.46
6038.67;3448.39;4256.31;720.23;518726.84;5107.57;3870.44;4256.31
6727.47;3448.39;4385.67;741.45;549746.72;5262.81;4034.61;4385.67
5625.41;3448.39;4293.02;630.07;396993.23;5151.63;3748.73;4293.02
6031.00;3448.39;4337.81;687.68;472899.42;5205.37;3882.08;4337.81
7082.56;3448.39;4474.74;784.93;616108.75;5369.68;4122.52;4474.74
6622.41;3448.39;4382.71;841.51;708145.13;5259.26;4017.05;4382.71
6458.78;3448.39;4478.19;710.79;505224.68;5373.82;4012.50;4478.19
6441.58;3448.39;4338.12;725.06;525717.24;5205.74;3971.13;4338.12
6166.54;3448.39;4309.55;679.23;461351.64;5171.46;3909.85;4309.55
5714.30;3448.39;4288.87;759.65;577075.14;5146.64;3783.10;4288.87
6920.82;3448.39;4288.42;769.26;591766.55;5146.10;4014.72;4288.42
5847.51;3448.39;4147.13;718.46;516185.71;4976.55;3806.29;4147.13
6591.29;3448.39;4423.05;751.71;565062.47;5307.66;4025.40;4423.05
5765.06;3448.39;4325.39;664.68;441800.41;5190.47;3798.41;4325.39
5994.39;3448.39;4350.72;740.91;548945.00;5220.87;3873.03;4350.72
5839.88;3448.39;4269.24;714.13;509982.69;5123.08;3823.00;4269.24
6168.66;3448.39;4303.49;696.15;484622.30;5164.18;3908.90;4303.49
5976.52;3448.39;4302.00;730.75;533992.90;5162.40;3863.40;4302.00
5745.27;3448.39;4253.90;688.97;474674.45;5104.68;3794.38;4253.90
6569.69;3448.39;4336.95;776.88;603545.89;5204.34;3991.76;4336.95
5628.70;3448.39;4305.53;696.79;485520.01;5166.63;3747.71;4305.53
6915.31;3448.39;4276.53;782.66;612549.25;5131.83;4008.10;4276.53
6133.47;3448.39;4187.89;709.04;502738.79;5025.47;3869.53;4187.89
6916.87;3448.39;4212.17;778.05;605363.36;5054.60;3974.27;4212.17
7563.98;3448.39;4348.88;828.61;686596.59;5218.66;4105.27;4348.88
5753.92;3448.39;4223.84;672.17;451818.78;5068.61;3795.71;4223.84
7176.99;3448.39;4334.82;807.35;651820.15;5201.78;4064.42;4334.82
6396.15;3448.39;4190.84;653.14;426587.46;5029.00;3908.65;4190.84
6913.43;3448.39;4296.28;848.91;720646.67;5155.54;4017.90;4296.28
5938.23;3448.39;4259.29;732.37;536372.31;5111.15;3847.86;4259.29
6900.78;3448.39;4270.00;758.61;575490.05;5124.00;4003.29;4270.00
6247.03;3448.39;4285.00;688.99;474702.30;5141.99;3919.57;4285.00
5750.55;3448.39;4291.26;669.96;448847.87;5149.52;3795.54;4291.26
6253.39;3448.39;4363.63;751.60;564902.65;5236.36;3940.95;4363.63
6811.36;3448.39;4328.61;761.87;580446.02;5194.33;4021.68;4328.61
6448.00;3448.39;4450.74;820.16;672670.02;5340.89;4004.01;4450.74
6514.74;3448.39;4291.29;679.91;462272.35;5149.54;3965.93;4291.29
7141.46;3448.39;4414.71;839.70;705097.17;5297.65;4101.81;4414.71
7411.12;3448.39;4385.04;785.02;616260.63;5262.05;4113.58;4385.04
6276.97;3448.39;4305.24;735.75;541325.32;5166.29;3931.05;4305.24
7332.59;3448.39;4255.02;744.89;554863.65;5106.03;4031.97;4255.02
6134.66;3448.39;4241.73;722.21;521594.16;5090.08;3886.18;4241.73
6426.44;3448.39;4284.25;718.36;516039.63;5141.10;3949.91;4284.25
5904.81;3448.39;4259.86;731.54;535151.63;5111.83;3839.57;4259.86
6082.61;3448.39;4340.03;715.49;511930.49;5208.03;3895.89;4340.03
6529.73;3448.39;4353.57;724.62;525071.92;5224.29;3991.39;4353.57
6592.68;3448.39;4317.67;698.79;488301.16;5181.21;3987.71;4317.67
6556.91;3448.39;4332.50;779.79;608080.20;5199.00;3988.10;4332.50
5526.03;3448.39;4299.51;628.86;395461.65;5159.41;3702.80;4299.51
5883.57;3448.39;4297.47;677.81;459426.32;5156.97;3837.36;4297.47
6934.51;3448.39;4409.41;696.27;484787.83;5291.29;4073.77;4409.41
6361.17;3448.39;4393.02;725.50;526350.34;5271.63;3971.33;4393.02
6630.55;3448.39;4359.08;764.51;584479.76;5230.89;4009.54;4359.08
6752.54;3448.39;4386.68;734.23;539094.38;5264.01;4038.73;4386.68
5883.57;3448.39;4262.23;701.85;492597.20;5114.68;3834.34;4262.23
6698.16;3448.39;4244.22;763.28;582600.55;5093.06;3968.93;4244.22
6381.75;3448.39;4296.37;734.04;538807.38;5155.65;3946.96;4296.37
6174.61;3448.39;4382.02;751.18;564271.35;5258.42;3925.56;4382.02
6294.70;3448.39;4172.56;720.53;519162.06;5007.07;3887.79;4172.56
6383.55;3448.39;4390.79;731.32;534825.68;5268.94;3975.50;4390.79
5671.49;3448.39;4244.68;684.74;468872.46;5093.61;3770.89;4244.68
7526.83;3448.39;4312.18;778.44;605962.58;5174.62;4080.44;4312.18
7044.54;3448.39;4294.51;847.82;718795.35;5153.41;4030.24;4294.51
7200.50;3448.39;4186.17;773.06;597623.52;5023.40;3981.25;4186.17
7059.44;3448.39;4301.23;784.37;615236.10;5161.48;4035.24;4301.23
6125.46;3448.39;4204.01;755.39;570621.14;5044.81;3873.36;4204.01
6137.55;3448.39;4278.24;742.20;550867.99;5133.88;3896.34;4278.24
5923.56;3448.39;4330.33;750.75;563628.70;5196.40;3850.91;4330.33
6088.44;3448.39;4245.26;759.13;576274.33;5094.31;3878.18;4245.26
6628.54;3448.39;4354.02;746.56;557355.57;5224.82;4007.30;4354.02
6788.85;3448.39;4400.22;713.63;509265.50;5280.27;4049.54;4400.22
6981.57;3448.39;4515.58;788.22;621293.33;5418.69;4124.74;4515.58
6203.89;3448.39;4431.71;766.02;586780.98;5318.06;3939.91;4431.71
